State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nashik,Dindori,Onion,Other,Local,13/06/2025,950,2351,1750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,13/06/2025,900,2251,1650,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,13/06/2025,500,2205,1350,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,13/06/2025,600,2100,1600,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,13/06/2025,500,2000,1700,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,13/06/2025,500,2021,1600,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,13/06/2025,511,1693,1308.27,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,13/06/2025,200,1781,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,13/06/2025,200,1840,1500,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,13/06/2025,325,2211,1450,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,13/06/2025,585,2508,1650,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,13/06/2025,700,1721,1370,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,13/06/2025,700,1652,1370,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,13/06/2025,252,2260,1226.01,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,13/06/2025,200,1801,1650,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,13/06/2025,500,1770,1600,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,13/06/2025,800,1751,1250,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,13/06/2025,200,1551,1200,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,14/06/2025,440,2085,1480,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,14/06/2025,1000,1800,1600,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,14/06/2025,950,2351,1750,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,14/06/2025,500,2215,1401,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,14/06/2025,600,2208,1601,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,14/06/2025,500,1950,1651,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,14/06/2025,500,2001,1600,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,14/06/2025,155,1696,1446.79,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,14/06/2025,250,2000,1500,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,14/06/2025,350,2001,1300,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,14/06/2025,550,2390,1580,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,14/06/2025,700,2050,1320,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,14/06/2025,1250,2500,1450,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,14/06/2025,200,1626,1200,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,14/06/2025,200,1551,1200,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,16/06/2025,501,1953,1370,23
Maharashtra,Nashik,Devala,Onion,Other,Local,16/06/2025,200,1710,1550,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,16/06/2025,900,2461,1700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,16/06/2025,900,2461,1700,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,16/06/2025,400,2400,1400,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,16/06/2025,700,2152,1600,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,16/06/2025,600,1865,1600,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,16/06/2025,600,1870,1600,23
Maharashtra,Nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,16/06/2025,256,1230,841,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,16/06/2025,200,1750,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,16/06/2025,200,1840,1500,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,16/06/2025,100,1701,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,16/06/2025,300,2000,1500,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,16/06/2025,600,2400,1500,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,16/06/2025,700,1700,1230,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,16/06/2025,800,1700,1300,23
Maharashtra,Nashik,Satana,Onion,Other,Local,16/06/2025,200,1880,1525,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,16/06/2025,1050,2300,1900,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,16/06/2025,300,1675,1550,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,16/06/2025,1000,1800,1350,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,16/06/2025,150,1559,1225,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,17/06/2025,503,1951,1420,23
Maharashtra,Nashik,Devala,Onion,Other,Local,17/06/2025,200,1540,1425,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,17/06/2025,800,2231,1650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,17/06/2025,800,2231,1650,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,17/06/2025,350,1990,1311,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,17/06/2025,600,2201,1620,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,17/06/2025,600,1860,1560,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,17/06/2025,500,1720,1550,23
Maharashtra,Nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,17/06/2025,422,1253,948,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,17/06/2025,200,1850,1500,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,17/06/2025,300,1850,1500,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,17/06/2025,100,1551,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,17/06/2025,275,1800,1200,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,17/06/2025,400,2513,1650,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,17/06/2025,800,1900,1370,23
Maharashtra,Nashik,Satana,Onion,Other,Local,17/06/2025,255,1855,1490,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,17/06/2025,1050,2300,1900,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,17/06/2025,300,1600,1400,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,17/06/2025,1000,1870,1500,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,18/06/2025,501,1831,1330,23
Maharashtra,Nashik,Devala,Onion,Other,Local,18/06/2025,200,1700,1475,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,18/06/2025,850,2291,1651,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,18/06/2025,500,2055,1351,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,18/06/2025,600,2201,1540,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,18/06/2025,500,1752,1500,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,18/06/2025,500,1690,1500,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,18/06/2025,564,1605,1229.06,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,18/06/2025,300,1700,1400,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,18/06/2025,200,1700,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,18/06/2025,200,2100,1500,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,18/06/2025,100,1600,1250,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,18/06/2025,250,1750,1100,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,18/06/2025,400,2590,1650,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,18/06/2025,800,1600,1320,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,18/06/2025,700,1600,1320,23
Maharashtra,Nashik,Satana,Onion,Other,Local,18/06/2025,200,1870,1505,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,18/06/2025,1100,2200,1525,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,18/06/2025,300,1630,1450,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,18/06/2025,1000,2051,1500,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,18/06/2025,200,1652,1200,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,19/06/2025,503,1801,1420,23
Maharashtra,Nashik,Devala,Onion,Other,Local,19/06/2025,300,1600,1480,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,19/06/2025,750,2222,1600,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,19/06/2025,750,2222,1600,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,19/06/2025,400,2400,1411,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,19/06/2025,600,2251,1600,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,19/06/2025,500,1850,1550,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,19/06/2025,500,1880,1580,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,19/06/2025,306,1337,1022.15,23
Maharashtra,Nashik,Manmad,Onion,Other,FAQ,19/06/2025,200,1610,1400,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,19/06/2025,200,1610,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,19/06/2025,200,1780,1500,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,19/06/2025,100,1718,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,19/06/2025,250,1601,1050,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,19/06/2025,400,2505,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,19/06/2025,700,1521,1300,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,19/06/2025,700,1644,1300,23
Maharashtra,Nashik,Satana,Onion,Other,Local,19/06/2025,265,1775,1400,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,19/06/2025,1100,2200,1545,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,19/06/2025,200,1550,1350,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,19/06/2025,1000,2011,1500,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,19/06/2025,325,1726,1350,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,20/06/2025,555,1899,1520,23
Maharashtra,Nashik,Devala,Onion,Other,Local,20/06/2025,300,1650,1525,23
Maharashtra,Nashik,Devala,Onion,Other,Local,20/06/2025,300,1800,1600,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,20/06/2025,751,2611,1751,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,20/06/2025,751,2611,1751,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,20/06/2025,450,1800,1311,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,20/06/2025,600,2120,1551,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,20/06/2025,500,1810,1550,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,20/06/2025,600,1801,1580,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,20/06/2025,514,1491,1241.39,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,20/06/2025,300,1711,1400,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,20/06/2025,100,1652,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,20/06/2025,350,2001,1300,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,20/06/2025,400,2400,1600,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,20/06/2025,700,1670,1340,23
Maharashtra,Nashik,Satana,Onion,Other,Local,20/06/2025,240,1900,1550,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,20/06/2025,300,2012,1226.07,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,20/06/2025,300,1655,1400,23
Maharashtra,Nashik,Umrane,Onion,Other,Local,20/06/2025,1000,1700,1350,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,20/06/2025,250,1800,1400,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,21/06/2025,511,1850,1580,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,21/06/2025,1000,1700,1550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,21/06/2025,1001,2500,1761,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,21/06/2025,1001,2500,1661,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,21/06/2025,700,2200,1580,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,21/06/2025,500,1851,1600,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,21/06/2025,500,1701,1550,23
Maharashtra,Nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,Local,21/06/2025,501,1435,1247.26,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,21/06/2025,300,1650,1350,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,21/06/2025,200,1651,1400,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,21/06/2025,300,1851,1150,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,21/06/2025,400,2202,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,21/06/2025,800,1900,1400,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,21/06/2025,351,1676,1350,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,23/06/2025,511,2150,1490,23
Maharashtra,Nashik,Devala,Onion,Other,Local,23/06/2025,250,1775,1575,23
Maharashtra,Nashik,Devala,Onion,Other,Local,23/06/2025,250,1700,1575,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,23/06/2025,900,2300,1700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,23/06/2025,900,2300,1700,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,23/06/2025,500,2400,1451,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,23/06/2025,700,2200,1600,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,23/06/2025,600,1799,1600,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,23/06/2025,500,1670,1550,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,23/06/2025,300,1900,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,23/06/2025,300,1900,1500,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,23/06/2025,200,1700,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,23/06/2025,450,1901,1250,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,23/06/2025,450,2211,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,23/06/2025,700,2100,1425,23
Maharashtra,Nashik,Satana,Onion,Other,Local,23/06/2025,310,1765,1505,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,23/06/2025,1250,2200,1550,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,23/06/2025,300,1618,1475,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,23/06/2025,401,1750,1400,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,24/06/2025,540,2200,1550,23
Maharashtra,Nashik,Devala,Onion,Other,Local,24/06/2025,400,1800,1650,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,24/06/2025,1251,2030,1601,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,24/06/2025,1251,2030,1601,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,24/06/2025,600,2351,1451,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,24/06/2025,700,2200,1651,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,24/06/2025,600,1830,1580,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,24/06/2025,500,1760,1600,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,24/06/2025,300,1801,1500,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,24/06/2025,300,1815,1400,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,24/06/2025,260,1650,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,24/06/2025,400,1801,1050,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,24/06/2025,450,2212,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,24/06/2025,900,1851,1450,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,24/06/2025,900,2051,1450,23
Maharashtra,Nashik,Satana,Onion,Other,Local,24/06/2025,300,1865,1460,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,24/06/2025,1255,2205,1550,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,24/06/2025,401,1921,1212.99,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,24/06/2025,300,1595,1450,23
Maharashtra,Nashik,Devala,Onion,Other,Local,25/06/2025,400,1700,1550,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,25/06/2025,450,2100,1400,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,25/06/2025,600,2100,1570,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,25/06/2025,500,1800,1550,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,25/06/2025,500,1696,1550,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,25/06/2025,300,1675,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,25/06/2025,300,1620,1350,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,25/06/2025,211,1700,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,25/06/2025,350,1751,1150,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,25/06/2025,400,2099,1500,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,25/06/2025,800,1950,1430,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,25/06/2025,1350,2200,1600,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,25/06/2025,450,1900,1187.85,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,25/06/2025,300,1580,1450,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,25/06/2025,300,1631,1300,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,26/06/2025,525,2121,1530,23
Maharashtra,Nashik,Devala,Onion,Other,Local,26/06/2025,300,1550,1450,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,26/06/2025,400,2150,1311,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,26/06/2025,600,2111,1570,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,26/06/2025,600,1811,1550,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,26/06/2025,500,1911,1580,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,26/06/2025,600,1602,1400,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,26/06/2025,251,1602,1400,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,26/06/2025,300,1620,1400,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,26/06/2025,250,1743,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,26/06/2025,400,1850,1200,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,26/06/2025,400,2201,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,26/06/2025,900,1901,1450,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,26/06/2025,800,1901,1450,23
Maharashtra,Nashik,Satana,Onion,Other,Local,26/06/2025,440,1705,1375,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,26/06/2025,1300,2200,1650,23
Maharashtra,Nashik,Shree Rameshwar Krushi Market ,Onion,Other,Local,26/06/2025,411,1891,1215.11,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,26/06/2025,500,1600,1500,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,26/06/2025,372,1626,1250,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,26/06/2025,372,1676,1250,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,27/06/2025,580,1953,1480,23
Maharashtra,Nashik,Devala,Onion,Other,Local,27/06/2025,300,1720,1450,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,27/06/2025,1200,1803,1550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,27/06/2025,950,2040,1550,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,27/06/2025,700,2040,1450,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,27/06/2025,600,2101,1500,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,27/06/2025,500,1751,1500,23
Maharashtra,Nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,27/06/2025,411,1544,1058,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,27/06/2025,312,1525,1300,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,27/06/2025,300,1525,1300,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,27/06/2025,300,1805,1400,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,27/06/2025,475,2211,1600,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,27/06/2025,900,1851,1470,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,27/06/2025,800,2000,1470,23
Maharashtra,Nashik,Satana,Onion,Other,Local,27/06/2025,405,1750,1385,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,27/06/2025,350,1671,1250,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,28/06/2025,503,1833,1440,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,28/06/2025,900,2045,1561,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,28/06/2025,900,2045,1561,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,28/06/2025,500,2000,1400,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,28/06/2025,600,2100,1551,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,28/06/2025,500,1751,1511,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,28/06/2025,600,1830,1500,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,28/06/2025,300,1611,1400,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,28/06/2025,350,1611,1400,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,28/06/2025,300,1700,1100,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,28/06/2025,480,2252,1575,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,28/06/2025,900,1904,1500,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,28/06/2025,800,1904,1500,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,28/06/2025,1250,2200,1550,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,28/06/2025,251,1482,1200,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,28/06/2025,251,1643,1200,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,30/06/2025,524,1880,1430,23
Maharashtra,Nashik,Devala,Onion,Other,Local,30/06/2025,300,1625,1500,23
Maharashtra,Nashik,Dindori,Onion,Other,Local,30/06/2025,1000,1665,1500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,Local,30/06/2025,900,2136,1500,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,30/06/2025,450,2001,1411,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,30/06/2025,651,2200,1550,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,30/06/2025,500,1600,1500,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,30/06/2025,600,1802,1520,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,30/06/2025,300,1739,1500,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,30/06/2025,200,1739,1400,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,30/06/2025,200,1505,1250,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,30/06/2025,275,1750,1150,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,30/06/2025,450,2222,1550,23
Maharashtra,Nashik,Pimpalgaon,Onion,Other,Local,30/06/2025,400,2222,1550,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,30/06/2025,900,1900,1450,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,Local,30/06/2025,900,1900,1425,23
Maharashtra,Nashik,Satana,Onion,Other,Local,30/06/2025,450,1675,1305,23
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,30/06/2025,1100,2000,1525,23
Maharashtra,Nashik,Sinner,Onion,Other,Local,30/06/2025,300,1526,1400,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,30/06/2025,300,1498,1175,23
Maharashtra,Nashik,Yeola,Onion,Other,Local,30/06/2025,300,1589,1175,23
Maharashtra,Nashik,Chandvad,Onion,Other,Local,01/07/2025,525,1750,1450,23
Maharashtra,Nashik,Devala,Onion,Other,Local,01/07/2025,300,1700,1550,23
Maharashtra,Nashik,Kalvan,Onion,Other,Local,01/07/2025,400,2190,1400,23
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,01/07/2025,600,2200,1525,23
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,Local,01/07/2025,500,1647,1500,23
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,01/07/2025,600,1846,1550,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,01/07/2025,200,1701,1500,23
Maharashtra,Nashik,Manmad,Onion,Other,Local,01/07/2025,300,1640,1350,23
Maharashtra,Nashik,Nampur,Onion,Other,Local,01/07/2025,300,1800,1400,23
Maharashtra,Nashik,Nandgaon,Onion,Other,Local,01/07/2025,200,1599,1350,23
Maharashtra,Nashik,Nasik,Onion,Other,Local,01/07/2025,300,1700,1100,23
